"MTU","Scheduled Generation [MW] (D) - BZN|DK1","Scheduled Consumption [MW] (D) - BZN|DK1"
"15.01.2016 20:00 - 15.01.2016 21:00 (CET/CEST)","2779",""
"15.01.2016 21:00 - 15.01.2016 22:00 (CET/CEST)","2459",""
"15.01.2016 22:00 - 15.01.2016 23:00 (CET/CEST)","2116",""
"15.01.2016 23:00 - 16.01.2016 00:00 (CET/CEST)","1931",""
"16.01.2016 00:00 - 16.01.2016 01:00 (CET/CEST)","1967",""
"16.01.2016 01:00 - 16.01.2016 02:00 (CET/CEST)","1950",""
"16.01.2016 02:00 - 16.01.2016 03:00 (CET/CEST)","1943",""
"16.01.2016 03:00 - 16.01.2016 04:00 (CET/CEST)","1945",""
"16.01.2016 04:00 - 16.01.2016 05:00 (CET/CEST)","1977",""
"16.01.2016 05:00 - 16.01.2016 06:00 (CET/CEST)","2034",""
"16.01.2016 06:00 - 16.01.2016 07:00 (CET/CEST)","2068",""
"16.01.2016 07:00 - 16.01.2016 08:00 (CET/CEST)","2184",""
"16.01.2016 08:00 - 16.01.2016 09:00 (CET/CEST)","2591",""
"16.01.2016 09:00 - 16.01.2016 10:00 (CET/CEST)","2807",""
"16.01.2016 10:00 - 16.01.2016 11:00 (CET/CEST)","2882",""
"16.01.2016 11:00 - 16.01.2016 12:00 (CET/CEST)","2815",""
"16.01.2016 12:00 - 16.01.2016 13:00 (CET/CEST)","2617",""
"16.01.2016 13:00 - 16.01.2016 14:00 (CET/CEST)","2505",""
"16.01.2016 14:00 - 16.01.2016 15:00 (CET/CEST)","2588",""
"16.01.2016 15:00 - 16.01.2016 16:00 (CET/CEST)","2816",""
"16.01.2016 16:00 - 16.01.2016 17:00 (CET/CEST)","3177",""
"16.01.2016 17:00 - 16.01.2016 18:00 (CET/CEST)","3459",""
"16.01.2016 18:00 - 16.01.2016 19:00 (CET/CEST)","3577",""
"16.01.2016 19:00 - 16.01.2016 20:00 (CET/CEST)","3478",""
"16.01.2016 20:00 - 16.01.2016 21:00 (CET/CEST)","3207",""
"16.01.2016 21:00 - 16.01.2016 22:00 (CET/CEST)","2831",""
"16.01.2016 22:00 - 16.01.2016 23:00 (CET/CEST)","2642",""
"16.01.2016 23:00 - 17.01.2016 00:00 (CET/CEST)","2422",""
"17.01.2016 00:00 - 17.01.2016 01:00 (CET/CEST)","2318",""
"17.01.2016 01:00 - 17.01.2016 02:00 (CET/CEST)","2182",""
"17.01.2016 02:00 - 17.01.2016 03:00 (CET/CEST)","2143",""
"17.01.2016 03:00 - 17.01.2016 04:00 (CET/CEST)","2025",""
"17.01.2016 04:00 - 17.01.2016 05:00 (CET/CEST)","1982",""
"17.01.2016 05:00 - 17.01.2016 06:00 (CET/CEST)","1934",""
"17.01.2016 06:00 - 17.01.2016 07:00 (CET/CEST)","1964",""
"17.01.2016 07:00 - 17.01.2016 08:00 (CET/CEST)","2093",""
"17.01.2016 08:00 - 17.01.2016 09:00 (CET/CEST)","2170",""
"17.01.2016 09:00 - 17.01.2016 10:00 (CET/CEST)","2386",""
"17.01.2016 10:00 - 17.01.2016 11:00 (CET/CEST)","2696",""
"17.01.2016 11:00 - 17.01.2016 12:00 (CET/CEST)","2812",""
"17.01.2016 12:00 - 17.01.2016 13:00 (CET/CEST)","2756",""
"17.01.2016 13:00 - 17.01.2016 14:00 (CET/CEST)","2517",""
"17.01.2016 14:00 - 17.01.2016 15:00 (CET/CEST)","2334",""
"17.01.2016 15:00 - 17.01.2016 16:00 (CET/CEST)","2346",""
"17.01.2016 16:00 - 17.01.2016 17:00 (CET/CEST)","2414",""
"17.01.2016 17:00 - 17.01.2016 18:00 (CET/CEST)","2536",""
"17.01.2016 18:00 - 17.01.2016 19:00 (CET/CEST)","2607",""
"17.01.2016 19:00 - 17.01.2016 20:00 (CET/CEST)","2551",""
"17.01.2016 20:00 - 17.01.2016 21:00 (CET/CEST)","2448",""
"17.01.2016 21:00 - 17.01.2016 22:00 (CET/CEST)","2380",""
"17.01.2016 22:00 - 17.01.2016 23:00 (CET/CEST)","2272",""
"17.01.2016 23:00 - 18.01.2016 00:00 (CET/CEST)","2058",""
"18.01.2016 00:00 - 18.01.2016 01:00 (CET/CEST)","2018",""
"18.01.2016 01:00 - 18.01.2016 02:00 (CET/CEST)","2151",""
"18.01.2016 02:00 - 18.01.2016 03:00 (CET/CEST)","2152",""
"18.01.2016 03:00 - 18.01.2016 04:00 (CET/CEST)","2138",""
"18.01.2016 04:00 - 18.01.2016 05:00 (CET/CEST)","2209",""
"18.01.2016 05:00 - 18.01.2016 06:00 (CET/CEST)","2371",""
"18.01.2016 06:00 - 18.01.2016 07:00 (CET/CEST)","2494",""
"18.01.2016 07:00 - 18.01.2016 08:00 (CET/CEST)","2964",""
"18.01.2016 08:00 - 18.01.2016 09:00 (CET/CEST)","3036",""
"18.01.2016 09:00 - 18.01.2016 10:00 (CET/CEST)","3014",""
"18.01.2016 10:00 - 18.01.2016 11:00 (CET/CEST)","3136",""
"18.01.2016 11:00 - 18.01.2016 12:00 (CET/CEST)","3384",""
"18.01.2016 12:00 - 18.01.2016 13:00 (CET/CEST)","3532",""
"18.01.2016 13:00 - 18.01.2016 14:00 (CET/CEST)","3409",""
"18.01.2016 14:00 - 18.01.2016 15:00 (CET/CEST)","3398",""
"18.01.2016 15:00 - 18.01.2016 16:00 (CET/CEST)","3327",""
"18.01.2016 16:00 - 18.01.2016 17:00 (CET/CEST)","3228",""
"18.01.2016 17:00 - 18.01.2016 18:00 (CET/CEST)","3488",""
"18.01.2016 18:00 - 18.01.2016 19:00 (CET/CEST)","3887",""
"18.01.2016 19:00 - 18.01.2016 20:00 (CET/CEST)","3855",""
"18.01.2016 20:00 - 18.01.2016 21:00 (CET/CEST)","3736",""
"18.01.2016 21:00 - 18.01.2016 22:00 (CET/CEST)","3726",""
"18.01.2016 22:00 - 18.01.2016 23:00 (CET/CEST)","3677",""
"18.01.2016 23:00 - 19.01.2016 00:00 (CET/CEST)","3600",""
"19.01.2016 00:00 - 19.01.2016 01:00 (CET/CEST)","3200",""
"19.01.2016 01:00 - 19.01.2016 02:00 (CET/CEST)","3599",""
"19.01.2016 02:00 - 19.01.2016 03:00 (CET/CEST)","3763",""
"19.01.2016 03:00 - 19.01.2016 04:00 (CET/CEST)","3687",""
"19.01.2016 04:00 - 19.01.2016 05:00 (CET/CEST)","3542",""
"19.01.2016 05:00 - 19.01.2016 06:00 (CET/CEST)","3259",""
"19.01.2016 06:00 - 19.01.2016 07:00 (CET/CEST)","3098",""
"19.01.2016 07:00 - 19.01.2016 08:00 (CET/CEST)","3228",""
"19.01.2016 08:00 - 19.01.2016 09:00 (CET/CEST)","3036",""
"19.01.2016 09:00 - 19.01.2016 10:00 (CET/CEST)","2914",""
"19.01.2016 10:00 - 19.01.2016 11:00 (CET/CEST)","3000",""
"19.01.2016 11:00 - 19.01.2016 12:00 (CET/CEST)","2567",""
"19.01.2016 12:00 - 19.01.2016 13:00 (CET/CEST)","2774",""
"19.01.2016 13:00 - 19.01.2016 14:00 (CET/CEST)","2818",""
"19.01.2016 14:00 - 19.01.2016 15:00 (CET/CEST)","2745",""
"19.01.2016 15:00 - 19.01.2016 16:00 (CET/CEST)","2740",""
"19.01.2016 16:00 - 19.01.2016 17:00 (CET/CEST)","2827",""
"19.01.2016 17:00 - 19.01.2016 18:00 (CET/CEST)","2978",""
"19.01.2016 18:00 - 19.01.2016 19:00 (CET/CEST)","3044",""
"19.01.2016 19:00 - 19.01.2016 20:00 (CET/CEST)","2844",""
"19.01.2016 20:00 - 19.01.2016 21:00 (CET/CEST)","2662",""
"19.01.2016 21:00 - 19.01.2016 22:00 (CET/CEST)","2590",""
"19.01.2016 22:00 - 19.01.2016 23:00 (CET/CEST)","2502",""
"19.01.2016 23:00 - 20.01.2016 00:00 (CET/CEST)","2518",""
"20.01.2016 00:00 - 20.01.2016 01:00 (CET/CEST)","2404",""
"20.01.2016 01:00 - 20.01.2016 02:00 (CET/CEST)","2411",""
"20.01.2016 02:00 - 20.01.2016 03:00 (CET/CEST)","2464",""
"20.01.2016 03:00 - 20.01.2016 04:00 (CET/CEST)","2394",""
"20.01.2016 04:00 - 20.01.2016 05:00 (CET/CEST)","2478",""
"20.01.2016 05:00 - 20.01.2016 06:00 (CET/CEST)","2625",""
"20.01.2016 06:00 - 20.01.2016 07:00 (CET/CEST)","2790",""
"20.01.2016 07:00 - 20.01.2016 08:00 (CET/CEST)","3209",""
"20.01.2016 08:00 - 20.01.2016 09:00 (CET/CEST)","3310",""
"20.01.2016 09:00 - 20.01.2016 10:00 (CET/CEST)","3347",""
"20.01.2016 10:00 - 20.01.2016 11:00 (CET/CEST)","3234",""
"20.01.2016 11:00 - 20.01.2016 12:00 (CET/CEST)","3150",""
"20.01.2016 12:00 - 20.01.2016 13:00 (CET/CEST)","3109",""
"20.01.2016 13:00 - 20.01.2016 14:00 (CET/CEST)","3081",""
"20.01.2016 14:00 - 20.01.2016 15:00 (CET/CEST)","2924",""
"20.01.2016 15:00 - 20.01.2016 16:00 (CET/CEST)","2968",""
"20.01.2016 16:00 - 20.01.2016 17:00 (CET/CEST)","3193",""
"20.01.2016 17:00 - 20.01.2016 18:00 (CET/CEST)","3345",""
"20.01.2016 18:00 - 20.01.2016 19:00 (CET/CEST)","3320",""
"20.01.2016 19:00 - 20.01.2016 20:00 (CET/CEST)","3161",""
"20.01.2016 20:00 - 20.01.2016 21:00 (CET/CEST)","2857",""
"20.01.2016 21:00 - 20.01.2016 22:00 (CET/CEST)","2651",""
"20.01.2016 22:00 - 20.01.2016 23:00 (CET/CEST)","2510",""
"20.01.2016 23:00 - 21.01.2016 00:00 (CET/CEST)","2395",""
"21.01.2016 00:00 - 21.01.2016 01:00 (CET/CEST)","2408",""
"21.01.2016 01:00 - 21.01.2016 02:00 (CET/CEST)","2383",""
"21.01.2016 02:00 - 21.01.2016 03:00 (CET/CEST)","2398",""
"21.01.2016 03:00 - 21.01.2016 04:00 (CET/CEST)","2450",""
"21.01.2016 04:00 - 21.01.2016 05:00 (CET/CEST)","2578",""
"21.01.2016 05:00 - 21.01.2016 06:00 (CET/CEST)","2659",""
"21.01.2016 06:00 - 21.01.2016 07:00 (CET/CEST)","2923",""
"21.01.2016 07:00 - 21.01.2016 08:00 (CET/CEST)","3549",""
"21.01.2016 08:00 - 21.01.2016 09:00 (CET/CEST)","3587",""
"21.01.2016 09:00 - 21.01.2016 10:00 (CET/CEST)","3353",""
"21.01.2016 10:00 - 21.01.2016 11:00 (CET/CEST)","3261",""
"21.01.2016 11:00 - 21.01.2016 12:00 (CET/CEST)","3437",""
"21.01.2016 12:00 - 21.01.2016 13:00 (CET/CEST)","3311",""
"21.01.2016 13:00 - 21.01.2016 14:00 (CET/CEST)","3280",""
"21.01.2016 14:00 - 21.01.2016 15:00 (CET/CEST)","3197",""
"21.01.2016 15:00 - 21.01.2016 16:00 (CET/CEST)","3164",""
"21.01.2016 16:00 - 21.01.2016 17:00 (CET/CEST)","3365",""
"21.01.2016 17:00 - 21.01.2016 18:00 (CET/CEST)","3430",""
"21.01.2016 18:00 - 21.01.2016 19:00 (CET/CEST)","3474",""
"21.01.2016 19:00 - 21.01.2016 20:00 (CET/CEST)","3402",""
"21.01.2016 20:00 - 21.01.2016 21:00 (CET/CEST)","3188",""
"21.01.2016 21:00 - 21.01.2016 22:00 (CET/CEST)","3031",""
"21.01.2016 22:00 - 21.01.2016 23:00 (CET/CEST)","2787",""
"21.01.2016 23:00 - 22.01.2016 00:00 (CET/CEST)","2734",""
"22.01.2016 00:00 - 22.01.2016 01:00 (CET/CEST)","2656",""
"22.01.2016 01:00 - 22.01.2016 02:00 (CET/CEST)","2538",""
"22.01.2016 02:00 - 22.01.2016 03:00 (CET/CEST)","2479",""
"22.01.2016 03:00 - 22.01.2016 04:00 (CET/CEST)","2534",""
"22.01.2016 04:00 - 22.01.2016 05:00 (CET/CEST)","2539",""
"22.01.2016 05:00 - 22.01.2016 06:00 (CET/CEST)","2553",""
"22.01.2016 06:00 - 22.01.2016 07:00 (CET/CEST)","3154",""
"22.01.2016 07:00 - 22.01.2016 08:00 (CET/CEST)","3521",""
"22.01.2016 08:00 - 22.01.2016 09:00 (CET/CEST)","4012",""
"22.01.2016 09:00 - 22.01.2016 10:00 (CET/CEST)","3852",""
"22.01.2016 10:00 - 22.01.2016 11:00 (CET/CEST)","3734",""
"22.01.2016 11:00 - 22.01.2016 12:00 (CET/CEST)","3766",""
"22.01.2016 12:00 - 22.01.2016 13:00 (CET/CEST)","3984",""
"22.01.2016 13:00 - 22.01.2016 14:00 (CET/CEST)","3905",""
"22.01.2016 14:00 - 22.01.2016 15:00 (CET/CEST)","3702",""
"22.01.2016 15:00 - 22.01.2016 16:00 (CET/CEST)","3478",""
"22.01.2016 16:00 - 22.01.2016 17:00 (CET/CEST)","3420",""
"22.01.2016 17:00 - 22.01.2016 18:00 (CET/CEST)","3676",""
"22.01.2016 18:00 - 22.01.2016 19:00 (CET/CEST)","3817",""
"22.01.2016 19:00 - 22.01.2016 20:00 (CET/CEST)","3692",""
"22.01.2016 20:00 - 22.01.2016 21:00 (CET/CEST)","3643",""
"22.01.2016 21:00 - 22.01.2016 22:00 (CET/CEST)","3601",""
"22.01.2016 22:00 - 22.01.2016 23:00 (CET/CEST)","3242",""
"22.01.2016 23:00 - 23.01.2016 00:00 (CET/CEST)","2583",""
"23.01.2016 00:00 - 23.01.2016 01:00 (CET/CEST)","2623",""
"23.01.2016 01:00 - 23.01.2016 02:00 (CET/CEST)","2540",""
"23.01.2016 02:00 - 23.01.2016 03:00 (CET/CEST)","2176",""
"23.01.2016 03:00 - 23.01.2016 04:00 (CET/CEST)","1929",""
"23.01.2016 04:00 - 23.01.2016 05:00 (CET/CEST)","1882",""
"23.01.2016 05:00 - 23.01.2016 06:00 (CET/CEST)","1735",""
"23.01.2016 06:00 - 23.01.2016 07:00 (CET/CEST)","1694",""
"23.01.2016 07:00 - 23.01.2016 08:00 (CET/CEST)","1631",""
"23.01.2016 08:00 - 23.01.2016 09:00 (CET/CEST)","1623",""
"23.01.2016 09:00 - 23.01.2016 10:00 (CET/CEST)","1628",""
"23.01.2016 10:00 - 23.01.2016 11:00 (CET/CEST)","1933",""
"23.01.2016 11:00 - 23.01.2016 12:00 (CET/CEST)","1852",""
"23.01.2016 12:00 - 23.01.2016 13:00 (CET/CEST)","1796",""
"23.01.2016 13:00 - 23.01.2016 14:00 (CET/CEST)","1738",""
"23.01.2016 14:00 - 23.01.2016 15:00 (CET/CEST)","1728",""
"23.01.2016 15:00 - 23.01.2016 16:00 (CET/CEST)","1943",""
"23.01.2016 16:00 - 23.01.2016 17:00 (CET/CEST)","2306",""
"23.01.2016 17:00 - 23.01.2016 18:00 (CET/CEST)","2551",""
"23.01.2016 18:00 - 23.01.2016 19:00 (CET/CEST)","2455",""
"23.01.2016 19:00 - 23.01.2016 20:00 (CET/CEST)","2036",""
"23.01.2016 20:00 - 23.01.2016 21:00 (CET/CEST)","1678",""
"23.01.2016 21:00 - 23.01.2016 22:00 (CET/CEST)","1726",""
"23.01.2016 22:00 - 23.01.2016 23:00 (CET/CEST)","1758",""
"23.01.2016 23:00 - 24.01.2016 00:00 (CET/CEST)","1764",""
"24.01.2016 00:00 - 24.01.2016 01:00 (CET/CEST)","1948",""
"24.01.2016 01:00 - 24.01.2016 02:00 (CET/CEST)","2007",""
"24.01.2016 02:00 - 24.01.2016 03:00 (CET/CEST)","2167",""
"24.01.2016 03:00 - 24.01.2016 04:00 (CET/CEST)","2171",""
"24.01.2016 04:00 - 24.01.2016 05:00 (CET/CEST)","1970",""
"24.01.2016 05:00 - 24.01.2016 06:00 (CET/CEST)","1875",""
"24.01.2016 06:00 - 24.01.2016 07:00 (CET/CEST)","1784",""
"24.01.2016 07:00 - 24.01.2016 08:00 (CET/CEST)","1921",""
"24.01.2016 08:00 - 24.01.2016 09:00 (CET/CEST)","2034",""
"24.01.2016 09:00 - 24.01.2016 10:00 (CET/CEST)","2130",""
"24.01.2016 10:00 - 24.01.2016 11:00 (CET/CEST)","2329",""
"24.01.2016 11:00 - 24.01.2016 12:00 (CET/CEST)","2480",""
"24.01.2016 12:00 - 24.01.2016 13:00 (CET/CEST)","2672",""
"24.01.2016 13:00 - 24.01.2016 14:00 (CET/CEST)","2594",""
"24.01.2016 14:00 - 24.01.2016 15:00 (CET/CEST)","2613",""
"24.01.2016 15:00 - 24.01.2016 16:00 (CET/CEST)","2506",""
"24.01.2016 16:00 - 24.01.2016 17:00 (CET/CEST)","2419",""
"24.01.2016 17:00 - 24.01.2016 18:00 (CET/CEST)","2626",""
"24.01.2016 18:00 - 24.01.2016 19:00 (CET/CEST)","2518",""
"24.01.2016 19:00 - 24.01.2016 20:00 (CET/CEST)","2512",""
"24.01.2016 20:00 - 24.01.2016 21:00 (CET/CEST)","2396",""
"24.01.2016 21:00 - 24.01.2016 22:00 (CET/CEST)","2409",""
"24.01.2016 22:00 - 24.01.2016 23:00 (CET/CEST)","2111",""
"24.01.2016 23:00 - 25.01.2016 00:00 (CET/CEST)","1779",""
"25.01.2016 00:00 - 25.01.2016 01:00 (CET/CEST)","1794",""
"25.01.2016 01:00 - 25.01.2016 02:00 (CET/CEST)","1827",""
"25.01.2016 02:00 - 25.01.2016 03:00 (CET/CEST)","1657",""
"25.01.2016 03:00 - 25.01.2016 04:00 (CET/CEST)","1647",""
"25.01.2016 04:00 - 25.01.2016 05:00 (CET/CEST)","1623",""
"25.01.2016 05:00 - 25.01.2016 06:00 (CET/CEST)","1809",""
"25.01.2016 06:00 - 25.01.2016 07:00 (CET/CEST)","2196",""
"25.01.2016 07:00 - 25.01.2016 08:00 (CET/CEST)","2552",""
"25.01.2016 08:00 - 25.01.2016 09:00 (CET/CEST)","2791",""
"25.01.2016 09:00 - 25.01.2016 10:00 (CET/CEST)","2722",""
"25.01.2016 10:00 - 25.01.2016 11:00 (CET/CEST)","2805",""
"25.01.2016 11:00 - 25.01.2016 12:00 (CET/CEST)","2752",""
"25.01.2016 12:00 - 25.01.2016 13:00 (CET/CEST)","2700",""
"25.01.2016 13:00 - 25.01.2016 14:00 (CET/CEST)","2765",""
"25.01.2016 14:00 - 25.01.2016 15:00 (CET/CEST)","2636",""
"25.01.2016 15:00 - 25.01.2016 16:00 (CET/CEST)","2654",""
"25.01.2016 16:00 - 25.01.2016 17:00 (CET/CEST)","2936",""
"25.01.2016 17:00 - 25.01.2016 18:00 (CET/CEST)","3112",""
"25.01.2016 18:00 - 25.01.2016 19:00 (CET/CEST)","2911",""
"25.01.2016 19:00 - 25.01.2016 20:00 (CET/CEST)","3049",""
"25.01.2016 20:00 - 25.01.2016 21:00 (CET/CEST)","3304",""
"25.01.2016 21:00 - 25.01.2016 22:00 (CET/CEST)","3507",""
"25.01.2016 22:00 - 25.01.2016 23:00 (CET/CEST)","3590",""
"25.01.2016 23:00 - 26.01.2016 00:00 (CET/CEST)","3287",""
"26.01.2016 00:00 - 26.01.2016 01:00 (CET/CEST)","3235",""
"26.01.2016 01:00 - 26.01.2016 02:00 (CET/CEST)","3244",""
"26.01.2016 02:00 - 26.01.2016 03:00 (CET/CEST)","3346",""
"26.01.2016 03:00 - 26.01.2016 04:00 (CET/CEST)","3436",""
"26.01.2016 04:00 - 26.01.2016 05:00 (CET/CEST)","3343",""
"26.01.2016 05:00 - 26.01.2016 06:00 (CET/CEST)","3337",""
"26.01.2016 06:00 - 26.01.2016 07:00 (CET/CEST)","3288",""
"26.01.2016 07:00 - 26.01.2016 08:00 (CET/CEST)","3297",""
"26.01.2016 08:00 - 26.01.2016 09:00 (CET/CEST)","3159",""
"26.01.2016 09:00 - 26.01.2016 10:00 (CET/CEST)","3074",""
"26.01.2016 10:00 - 26.01.2016 11:00 (CET/CEST)","3031",""
"26.01.2016 11:00 - 26.01.2016 12:00 (CET/CEST)","3067",""
"26.01.2016 12:00 - 26.01.2016 13:00 (CET/CEST)","3044",""
"26.01.2016 13:00 - 26.01.2016 14:00 (CET/CEST)","3105",""
"26.01.2016 14:00 - 26.01.2016 15:00 (CET/CEST)","3292",""
"26.01.2016 15:00 - 26.01.2016 16:00 (CET/CEST)","3612",""
"26.01.2016 16:00 - 26.01.2016 17:00 (CET/CEST)","3823",""
"26.01.2016 17:00 - 26.01.2016 18:00 (CET/CEST)","4085",""
"26.01.2016 18:00 - 26.01.2016 19:00 (CET/CEST)","4329",""
"26.01.2016 19:00 - 26.01.2016 20:00 (CET/CEST)","4257",""
"26.01.2016 20:00 - 26.01.2016 21:00 (CET/CEST)","4057",""
"26.01.2016 21:00 - 26.01.2016 22:00 (CET/CEST)","4031",""
"26.01.2016 22:00 - 26.01.2016 23:00 (CET/CEST)","3908",""
"26.01.2016 23:00 - 27.01.2016 00:00 (CET/CEST)","3835",""
"27.01.2016 00:00 - 27.01.2016 01:00 (CET/CEST)","3923",""
"27.01.2016 01:00 - 27.01.2016 02:00 (CET/CEST)","3730",""
"27.01.2016 02:00 - 27.01.2016 03:00 (CET/CEST)","3562",""
"27.01.2016 03:00 - 27.01.2016 04:00 (CET/CEST)","3619",""
"27.01.2016 04:00 - 27.01.2016 05:00 (CET/CEST)","3826",""
"27.01.2016 05:00 - 27.01.2016 06:00 (CET/CEST)","3639",""
"27.01.2016 06:00 - 27.01.2016 07:00 (CET/CEST)","3487",""
"27.01.2016 07:00 - 27.01.2016 08:00 (CET/CEST)","3500",""
"27.01.2016 08:00 - 27.01.2016 09:00 (CET/CEST)","3312",""
"27.01.2016 09:00 - 27.01.2016 10:00 (CET/CEST)","3128",""
"27.01.2016 10:00 - 27.01.2016 11:00 (CET/CEST)","3063",""
"27.01.2016 11:00 - 27.01.2016 12:00 (CET/CEST)","3286",""
"27.01.2016 12:00 - 27.01.2016 13:00 (CET/CEST)","3708",""
"27.01.2016 13:00 - 27.01.2016 14:00 (CET/CEST)","3845",""
"27.01.2016 14:00 - 27.01.2016 15:00 (CET/CEST)","3830",""
"27.01.2016 15:00 - 27.01.2016 16:00 (CET/CEST)","3912",""
"27.01.2016 16:00 - 27.01.2016 17:00 (CET/CEST)","3878",""
"27.01.2016 17:00 - 27.01.2016 18:00 (CET/CEST)","3975",""
"27.01.2016 18:00 - 27.01.2016 19:00 (CET/CEST)","3964",""
"27.01.2016 19:00 - 27.01.2016 20:00 (CET/CEST)","3972",""
"27.01.2016 20:00 - 27.01.2016 21:00 (CET/CEST)","3957",""
"27.01.2016 21:00 - 27.01.2016 22:00 (CET/CEST)","3894",""
"27.01.2016 22:00 - 27.01.2016 23:00 (CET/CEST)","3899",""
"27.01.2016 23:00 - 28.01.2016 00:00 (CET/CEST)","3428",""
"28.01.2016 00:00 - 28.01.2016 01:00 (CET/CEST)","3610",""
"28.01.2016 01:00 - 28.01.2016 02:00 (CET/CEST)","3404",""
"28.01.2016 02:00 - 28.01.2016 03:00 (CET/CEST)","3236",""
"28.01.2016 03:00 - 28.01.2016 04:00 (CET/CEST)","3312",""
"28.01.2016 04:00 - 28.01.2016 05:00 (CET/CEST)","3440",""
"28.01.2016 05:00 - 28.01.2016 06:00 (CET/CEST)","3551",""
"28.01.2016 06:00 - 28.01.2016 07:00 (CET/CEST)","3643",""
"28.01.2016 07:00 - 28.01.2016 08:00 (CET/CEST)","3701",""
"28.01.2016 08:00 - 28.01.2016 09:00 (CET/CEST)","3688",""
"28.01.2016 09:00 - 28.01.2016 10:00 (CET/CEST)","3771",""
"28.01.2016 10:00 - 28.01.2016 11:00 (CET/CEST)","3781",""
"28.01.2016 11:00 - 28.01.2016 12:00 (CET/CEST)","3745",""
"28.01.2016 12:00 - 28.01.2016 13:00 (CET/CEST)","3678",""
"28.01.2016 13:00 - 28.01.2016 14:00 (CET/CEST)","3705",""
"28.01.2016 14:00 - 28.01.2016 15:00 (CET/CEST)","3610",""
"28.01.2016 15:00 - 28.01.2016 16:00 (CET/CEST)","3425",""
"28.01.2016 16:00 - 28.01.2016 17:00 (CET/CEST)","3363",""
"28.01.2016 17:00 - 28.01.2016 18:00 (CET/CEST)","3281",""
"28.01.2016 18:00 - 28.01.2016 19:00 (CET/CEST)","3310",""
"28.01.2016 19:00 - 28.01.2016 20:00 (CET/CEST)","3342",""
"28.01.2016 20:00 - 28.01.2016 21:00 (CET/CEST)","3446",""
"28.01.2016 21:00 - 28.01.2016 22:00 (CET/CEST)","3370",""
"28.01.2016 22:00 - 28.01.2016 23:00 (CET/CEST)","3464",""
"28.01.2016 23:00 - 29.01.2016 00:00 (CET/CEST)","3395",""
"29.01.2016 00:00 - 29.01.2016 01:00 (CET/CEST)","3415",""
"29.01.2016 01:00 - 29.01.2016 02:00 (CET/CEST)","3373",""
"29.01.2016 02:00 - 29.01.2016 03:00 (CET/CEST)","3495",""
"29.01.2016 03:00 - 29.01.2016 04:00 (CET/CEST)","3571",""
"29.01.2016 04:00 - 29.01.2016 05:00 (CET/CEST)","3507",""
"29.01.2016 05:00 - 29.01.2016 06:00 (CET/CEST)","3565",""
"29.01.2016 06:00 - 29.01.2016 07:00 (CET/CEST)","3619",""
"29.01.2016 07:00 - 29.01.2016 08:00 (CET/CEST)","3687",""
"29.01.2016 08:00 - 29.01.2016 09:00 (CET/CEST)","3871",""
"29.01.2016 09:00 - 29.01.2016 10:00 (CET/CEST)","4085",""
"29.01.2016 10:00 - 29.01.2016 11:00 (CET/CEST)","4240",""
"29.01.2016 11:00 - 29.01.2016 12:00 (CET/CEST)","4350",""
"29.01.2016 12:00 - 29.01.2016 13:00 (CET/CEST)","4350",""
"29.01.2016 13:00 - 29.01.2016 14:00 (CET/CEST)","4275",""
"29.01.2016 14:00 - 29.01.2016 15:00 (CET/CEST)","4409",""
"29.01.2016 15:00 - 29.01.2016 16:00 (CET/CEST)","4223",""
"29.01.2016 16:00 - 29.01.2016 17:00 (CET/CEST)","4095",""
"29.01.2016 17:00 - 29.01.2016 18:00 (CET/CEST)","4172",""
"29.01.2016 18:00 - 29.01.2016 19:00 (CET/CEST)","4047",""
"29.01.2016 19:00 - 29.01.2016 20:00 (CET/CEST)","3862",""
"29.01.2016 20:00 - 29.01.2016 21:00 (CET/CEST)","3932",""
"29.01.2016 21:00 - 29.01.2016 22:00 (CET/CEST)","3743",""
"29.01.2016 22:00 - 29.01.2016 23:00 (CET/CEST)","3608",""
"29.01.2016 23:00 - 30.01.2016 00:00 (CET/CEST)","3544",""
"30.01.2016 00:00 - 30.01.2016 01:00 (CET/CEST)","3400",""
"30.01.2016 01:00 - 30.01.2016 02:00 (CET/CEST)","3370",""
"30.01.2016 02:00 - 30.01.2016 03:00 (CET/CEST)","3386",""
"30.01.2016 03:00 - 30.01.2016 04:00 (CET/CEST)","3055",""
"30.01.2016 04:00 - 30.01.2016 05:00 (CET/CEST)","3011",""
"30.01.2016 05:00 - 30.01.2016 06:00 (CET/CEST)","3047",""
"30.01.2016 06:00 - 30.01.2016 07:00 (CET/CEST)","3091",""
"30.01.2016 07:00 - 30.01.2016 08:00 (CET/CEST)","3469",""
"30.01.2016 08:00 - 30.01.2016 09:00 (CET/CEST)","3380",""
"30.01.2016 09:00 - 30.01.2016 10:00 (CET/CEST)","2987",""
"30.01.2016 10:00 - 30.01.2016 11:00 (CET/CEST)","2954",""
"30.01.2016 11:00 - 30.01.2016 12:00 (CET/CEST)","3099",""
"30.01.2016 12:00 - 30.01.2016 13:00 (CET/CEST)","3228",""
"30.01.2016 13:00 - 30.01.2016 14:00 (CET/CEST)","3256",""
"30.01.2016 14:00 - 30.01.2016 15:00 (CET/CEST)","3398",""
"30.01.2016 15:00 - 30.01.2016 16:00 (CET/CEST)","3336",""
"30.01.2016 16:00 - 30.01.2016 17:00 (CET/CEST)","3376",""
