"MTU","Scheduled Generation [MW] (D) - BZN|DK1","Scheduled Consumption [MW] (D) - BZN|DK1"
"31.10.2018 07:00 - 31.10.2018 08:00 (CET/CEST)","3001",""
"31.10.2018 08:00 - 31.10.2018 09:00 (CET/CEST)","3374",""
"31.10.2018 09:00 - 31.10.2018 10:00 (CET/CEST)","3440",""
"31.10.2018 10:00 - 31.10.2018 11:00 (CET/CEST)","3648",""
"31.10.2018 11:00 - 31.10.2018 12:00 (CET/CEST)","3732",""
"31.10.2018 12:00 - 31.10.2018 13:00 (CET/CEST)","3447",""
"31.10.2018 13:00 - 31.10.2018 14:00 (CET/CEST)","3398",""
"31.10.2018 14:00 - 31.10.2018 15:00 (CET/CEST)","3171",""
"31.10.2018 15:00 - 31.10.2018 16:00 (CET/CEST)","2693",""
"31.10.2018 16:00 - 31.10.2018 17:00 (CET/CEST)","2517",""
"31.10.2018 17:00 - 31.10.2018 18:00 (CET/CEST)","2492",""
"31.10.2018 18:00 - 31.10.2018 19:00 (CET/CEST)","2561",""
"31.10.2018 19:00 - 31.10.2018 20:00 (CET/CEST)","2696",""
"31.10.2018 20:00 - 31.10.2018 21:00 (CET/CEST)","2578",""
"31.10.2018 21:00 - 31.10.2018 22:00 (CET/CEST)","2277",""
"31.10.2018 22:00 - 31.10.2018 23:00 (CET/CEST)","1844",""
"31.10.2018 23:00 - 01.11.2018 00:00 (CET/CEST)","1555",""
"01.11.2018 00:00 - 01.11.2018 01:00 (CET/CEST)","1729",""
"01.11.2018 01:00 - 01.11.2018 02:00 (CET/CEST)","1845",""
"01.11.2018 02:00 - 01.11.2018 03:00 (CET/CEST)","2029",""
"01.11.2018 03:00 - 01.11.2018 04:00 (CET/CEST)","2110",""
"01.11.2018 04:00 - 01.11.2018 05:00 (CET/CEST)","2275",""
"01.11.2018 05:00 - 01.11.2018 06:00 (CET/CEST)","2475",""
"01.11.2018 06:00 - 01.11.2018 07:00 (CET/CEST)","2950",""
"01.11.2018 07:00 - 01.11.2018 08:00 (CET/CEST)","3213",""
"01.11.2018 08:00 - 01.11.2018 09:00 (CET/CEST)","3228",""
"01.11.2018 09:00 - 01.11.2018 10:00 (CET/CEST)","3174",""
"01.11.2018 10:00 - 01.11.2018 11:00 (CET/CEST)","3121",""
"01.11.2018 11:00 - 01.11.2018 12:00 (CET/CEST)","2949",""
"01.11.2018 12:00 - 01.11.2018 13:00 (CET/CEST)","2830",""
"01.11.2018 13:00 - 01.11.2018 14:00 (CET/CEST)","2768",""
"01.11.2018 14:00 - 01.11.2018 15:00 (CET/CEST)","2575",""
"01.11.2018 15:00 - 01.11.2018 16:00 (CET/CEST)","2476",""
"01.11.2018 16:00 - 01.11.2018 17:00 (CET/CEST)","2647",""
"01.11.2018 17:00 - 01.11.2018 18:00 (CET/CEST)","2709",""
"01.11.2018 18:00 - 01.11.2018 19:00 (CET/CEST)","2799",""
"01.11.2018 19:00 - 01.11.2018 20:00 (CET/CEST)","2548",""
"01.11.2018 20:00 - 01.11.2018 21:00 (CET/CEST)","2320",""
"01.11.2018 21:00 - 01.11.2018 22:00 (CET/CEST)","1782",""
"01.11.2018 22:00 - 01.11.2018 23:00 (CET/CEST)","1485",""
"01.11.2018 23:00 - 02.11.2018 00:00 (CET/CEST)","992",""
"02.11.2018 00:00 - 02.11.2018 01:00 (CET/CEST)","1027",""
"02.11.2018 01:00 - 02.11.2018 02:00 (CET/CEST)","1085",""
"02.11.2018 02:00 - 02.11.2018 03:00 (CET/CEST)","1196",""
"02.11.2018 03:00 - 02.11.2018 04:00 (CET/CEST)","1282",""
"02.11.2018 04:00 - 02.11.2018 05:00 (CET/CEST)","1452",""
"02.11.2018 05:00 - 02.11.2018 06:00 (CET/CEST)","1770",""
"02.11.2018 06:00 - 02.11.2018 07:00 (CET/CEST)","2245",""
"02.11.2018 07:00 - 02.11.2018 08:00 (CET/CEST)","2681",""
"02.11.2018 08:00 - 02.11.2018 09:00 (CET/CEST)","2890",""
"02.11.2018 09:00 - 02.11.2018 10:00 (CET/CEST)","2762",""
"02.11.2018 10:00 - 02.11.2018 11:00 (CET/CEST)","2816",""
"02.11.2018 11:00 - 02.11.2018 12:00 (CET/CEST)","3066",""
"02.11.2018 12:00 - 02.11.2018 13:00 (CET/CEST)","3039",""
"02.11.2018 13:00 - 02.11.2018 14:00 (CET/CEST)","3114",""
"02.11.2018 14:00 - 02.11.2018 15:00 (CET/CEST)","3167",""
"02.11.2018 15:00 - 02.11.2018 16:00 (CET/CEST)","3547",""
"02.11.2018 16:00 - 02.11.2018 17:00 (CET/CEST)","3470",""
"02.11.2018 17:00 - 02.11.2018 18:00 (CET/CEST)","3425",""
"02.11.2018 18:00 - 02.11.2018 19:00 (CET/CEST)","3242",""
"02.11.2018 19:00 - 02.11.2018 20:00 (CET/CEST)","3036",""
"02.11.2018 20:00 - 02.11.2018 21:00 (CET/CEST)","2636",""
"02.11.2018 21:00 - 02.11.2018 22:00 (CET/CEST)","2372",""
"02.11.2018 22:00 - 02.11.2018 23:00 (CET/CEST)","2173",""
"02.11.2018 23:00 - 03.11.2018 00:00 (CET/CEST)","2034",""
"03.11.2018 00:00 - 03.11.2018 01:00 (CET/CEST)","1926",""
"03.11.2018 01:00 - 03.11.2018 02:00 (CET/CEST)","1905",""
"03.11.2018 02:00 - 03.11.2018 03:00 (CET/CEST)","1781",""
"03.11.2018 03:00 - 03.11.2018 04:00 (CET/CEST)","1697",""
"03.11.2018 04:00 - 03.11.2018 05:00 (CET/CEST)","1585",""
"03.11.2018 05:00 - 03.11.2018 06:00 (CET/CEST)","1478",""
"03.11.2018 06:00 - 03.11.2018 07:00 (CET/CEST)","1796",""
"03.11.2018 07:00 - 03.11.2018 08:00 (CET/CEST)","1937",""
"03.11.2018 08:00 - 03.11.2018 09:00 (CET/CEST)","2235",""
"03.11.2018 09:00 - 03.11.2018 10:00 (CET/CEST)","2454",""
"03.11.2018 10:00 - 03.11.2018 11:00 (CET/CEST)","2506",""
"03.11.2018 11:00 - 03.11.2018 12:00 (CET/CEST)","2596",""
"03.11.2018 12:00 - 03.11.2018 13:00 (CET/CEST)","2777",""
"03.11.2018 13:00 - 03.11.2018 14:00 (CET/CEST)","2958",""
"03.11.2018 14:00 - 03.11.2018 15:00 (CET/CEST)","2848",""
"03.11.2018 15:00 - 03.11.2018 16:00 (CET/CEST)","2691",""
"03.11.2018 16:00 - 03.11.2018 17:00 (CET/CEST)","2986",""
"03.11.2018 17:00 - 03.11.2018 18:00 (CET/CEST)","3095",""
"03.11.2018 18:00 - 03.11.2018 19:00 (CET/CEST)","3189",""
"03.11.2018 19:00 - 03.11.2018 20:00 (CET/CEST)","3015",""
"03.11.2018 20:00 - 03.11.2018 21:00 (CET/CEST)","2896",""
"03.11.2018 21:00 - 03.11.2018 22:00 (CET/CEST)","2805",""
"03.11.2018 22:00 - 03.11.2018 23:00 (CET/CEST)","2550",""
"03.11.2018 23:00 - 04.11.2018 00:00 (CET/CEST)","2526",""
"04.11.2018 00:00 - 04.11.2018 01:00 (CET/CEST)","2367",""
"04.11.2018 01:00 - 04.11.2018 02:00 (CET/CEST)","2273",""
"04.11.2018 02:00 - 04.11.2018 03:00 (CET/CEST)","2280",""
"04.11.2018 03:00 - 04.11.2018 04:00 (CET/CEST)","2324",""
"04.11.2018 04:00 - 04.11.2018 05:00 (CET/CEST)","2226",""
"04.11.2018 05:00 - 04.11.2018 06:00 (CET/CEST)","2189",""
"04.11.2018 06:00 - 04.11.2018 07:00 (CET/CEST)","2256",""
"04.11.2018 07:00 - 04.11.2018 08:00 (CET/CEST)","2453",""
"04.11.2018 08:00 - 04.11.2018 09:00 (CET/CEST)","2597",""
"04.11.2018 09:00 - 04.11.2018 10:00 (CET/CEST)","2544",""
"04.11.2018 10:00 - 04.11.2018 11:00 (CET/CEST)","2487",""
"04.11.2018 11:00 - 04.11.2018 12:00 (CET/CEST)","2472",""
"04.11.2018 12:00 - 04.11.2018 13:00 (CET/CEST)","2340",""
"04.11.2018 13:00 - 04.11.2018 14:00 (CET/CEST)","2221",""
"04.11.2018 14:00 - 04.11.2018 15:00 (CET/CEST)","2316",""
"04.11.2018 15:00 - 04.11.2018 16:00 (CET/CEST)","2318",""
"04.11.2018 16:00 - 04.11.2018 17:00 (CET/CEST)","2239",""
"04.11.2018 17:00 - 04.11.2018 18:00 (CET/CEST)","2325",""
"04.11.2018 18:00 - 04.11.2018 19:00 (CET/CEST)","2338",""
"04.11.2018 19:00 - 04.11.2018 20:00 (CET/CEST)","2257",""
"04.11.2018 20:00 - 04.11.2018 21:00 (CET/CEST)","2067",""
"04.11.2018 21:00 - 04.11.2018 22:00 (CET/CEST)","1954",""
"04.11.2018 22:00 - 04.11.2018 23:00 (CET/CEST)","1742",""
"04.11.2018 23:00 - 05.11.2018 00:00 (CET/CEST)","1380",""
"05.11.2018 00:00 - 05.11.2018 01:00 (CET/CEST)","1144",""
"05.11.2018 01:00 - 05.11.2018 02:00 (CET/CEST)","1060",""
"05.11.2018 02:00 - 05.11.2018 03:00 (CET/CEST)","1078",""
"05.11.2018 03:00 - 05.11.2018 04:00 (CET/CEST)","1069",""
"05.11.2018 04:00 - 05.11.2018 05:00 (CET/CEST)","1111",""
"05.11.2018 05:00 - 05.11.2018 06:00 (CET/CEST)","1211",""
"05.11.2018 06:00 - 05.11.2018 07:00 (CET/CEST)","1649",""
"05.11.2018 07:00 - 05.11.2018 08:00 (CET/CEST)","1953",""
"05.11.2018 08:00 - 05.11.2018 09:00 (CET/CEST)","1896",""
"05.11.2018 09:00 - 05.11.2018 10:00 (CET/CEST)","1945",""
"05.11.2018 10:00 - 05.11.2018 11:00 (CET/CEST)","2009",""
"05.11.2018 11:00 - 05.11.2018 12:00 (CET/CEST)","2030",""
"05.11.2018 12:00 - 05.11.2018 13:00 (CET/CEST)","2052",""
"05.11.2018 13:00 - 05.11.2018 14:00 (CET/CEST)","2107",""
"05.11.2018 14:00 - 05.11.2018 15:00 (CET/CEST)","2077",""
"05.11.2018 15:00 - 05.11.2018 16:00 (CET/CEST)","1999",""
"05.11.2018 16:00 - 05.11.2018 17:00 (CET/CEST)","2136",""
"05.11.2018 17:00 - 05.11.2018 18:00 (CET/CEST)","2110",""
"05.11.2018 18:00 - 05.11.2018 19:00 (CET/CEST)","1961",""
"05.11.2018 19:00 - 05.11.2018 20:00 (CET/CEST)","1932",""
"05.11.2018 20:00 - 05.11.2018 21:00 (CET/CEST)","1920",""
"05.11.2018 21:00 - 05.11.2018 22:00 (CET/CEST)","1795",""
"05.11.2018 22:00 - 05.11.2018 23:00 (CET/CEST)","1745",""
"05.11.2018 23:00 - 06.11.2018 00:00 (CET/CEST)","1597",""
"06.11.2018 00:00 - 06.11.2018 01:00 (CET/CEST)","1410",""
"06.11.2018 01:00 - 06.11.2018 02:00 (CET/CEST)","1456",""
"06.11.2018 02:00 - 06.11.2018 03:00 (CET/CEST)","1359",""
"06.11.2018 03:00 - 06.11.2018 04:00 (CET/CEST)","1336",""
"06.11.2018 04:00 - 06.11.2018 05:00 (CET/CEST)","1351",""
"06.11.2018 05:00 - 06.11.2018 06:00 (CET/CEST)","1406",""
"06.11.2018 06:00 - 06.11.2018 07:00 (CET/CEST)","1704",""
"06.11.2018 07:00 - 06.11.2018 08:00 (CET/CEST)","1898",""
"06.11.2018 08:00 - 06.11.2018 09:00 (CET/CEST)","1904",""
"06.11.2018 09:00 - 06.11.2018 10:00 (CET/CEST)","1878",""
"06.11.2018 10:00 - 06.11.2018 11:00 (CET/CEST)","1881",""
"06.11.2018 11:00 - 06.11.2018 12:00 (CET/CEST)","1799",""
"06.11.2018 12:00 - 06.11.2018 13:00 (CET/CEST)","1735",""
"06.11.2018 13:00 - 06.11.2018 14:00 (CET/CEST)","1638",""
"06.11.2018 14:00 - 06.11.2018 15:00 (CET/CEST)","1684",""
"06.11.2018 15:00 - 06.11.2018 16:00 (CET/CEST)","1649",""
"06.11.2018 16:00 - 06.11.2018 17:00 (CET/CEST)","1709",""
"06.11.2018 17:00 - 06.11.2018 18:00 (CET/CEST)","1803",""
"06.11.2018 18:00 - 06.11.2018 19:00 (CET/CEST)","1844",""
"06.11.2018 19:00 - 06.11.2018 20:00 (CET/CEST)","1817",""
"06.11.2018 20:00 - 06.11.2018 21:00 (CET/CEST)","1649",""
"06.11.2018 21:00 - 06.11.2018 22:00 (CET/CEST)","1471",""
"06.11.2018 22:00 - 06.11.2018 23:00 (CET/CEST)","1305",""
"06.11.2018 23:00 - 07.11.2018 00:00 (CET/CEST)","1120",""
"07.11.2018 00:00 - 07.11.2018 01:00 (CET/CEST)","1036",""
"07.11.2018 01:00 - 07.11.2018 02:00 (CET/CEST)","1131",""
"07.11.2018 02:00 - 07.11.2018 03:00 (CET/CEST)","1354",""
"07.11.2018 03:00 - 07.11.2018 04:00 (CET/CEST)","1390",""
"07.11.2018 04:00 - 07.11.2018 05:00 (CET/CEST)","1502",""
"07.11.2018 05:00 - 07.11.2018 06:00 (CET/CEST)","1855",""
"07.11.2018 06:00 - 07.11.2018 07:00 (CET/CEST)","1969",""
"07.11.2018 07:00 - 07.11.2018 08:00 (CET/CEST)","2585",""
"07.11.2018 08:00 - 07.11.2018 09:00 (CET/CEST)","2658",""
"07.11.2018 09:00 - 07.11.2018 10:00 (CET/CEST)","2574",""
"07.11.2018 10:00 - 07.11.2018 11:00 (CET/CEST)","2350",""
"07.11.2018 11:00 - 07.11.2018 12:00 (CET/CEST)","2290",""
"07.11.2018 12:00 - 07.11.2018 13:00 (CET/CEST)","2236",""
"07.11.2018 13:00 - 07.11.2018 14:00 (CET/CEST)","2136",""
"07.11.2018 14:00 - 07.11.2018 15:00 (CET/CEST)","2093",""
"07.11.2018 15:00 - 07.11.2018 16:00 (CET/CEST)","2080",""
"07.11.2018 16:00 - 07.11.2018 17:00 (CET/CEST)","2241",""
"07.11.2018 17:00 - 07.11.2018 18:00 (CET/CEST)","2271",""
"07.11.2018 18:00 - 07.11.2018 19:00 (CET/CEST)","1944",""
"07.11.2018 19:00 - 07.11.2018 20:00 (CET/CEST)","1860",""
"07.11.2018 20:00 - 07.11.2018 21:00 (CET/CEST)","1629",""
"07.11.2018 21:00 - 07.11.2018 22:00 (CET/CEST)","1285",""
"07.11.2018 22:00 - 07.11.2018 23:00 (CET/CEST)","1175",""
"07.11.2018 23:00 - 08.11.2018 00:00 (CET/CEST)","1248",""
"08.11.2018 00:00 - 08.11.2018 01:00 (CET/CEST)","1253",""
"08.11.2018 01:00 - 08.11.2018 02:00 (CET/CEST)","1140",""
"08.11.2018 02:00 - 08.11.2018 03:00 (CET/CEST)","1219",""
"08.11.2018 03:00 - 08.11.2018 04:00 (CET/CEST)","1415",""
"08.11.2018 04:00 - 08.11.2018 05:00 (CET/CEST)","1373",""
"08.11.2018 05:00 - 08.11.2018 06:00 (CET/CEST)","1555",""
"08.11.2018 06:00 - 08.11.2018 07:00 (CET/CEST)","1831",""
"08.11.2018 07:00 - 08.11.2018 08:00 (CET/CEST)","2006",""
"08.11.2018 08:00 - 08.11.2018 09:00 (CET/CEST)","2096",""
"08.11.2018 09:00 - 08.11.2018 10:00 (CET/CEST)","2006",""
"08.11.2018 10:00 - 08.11.2018 11:00 (CET/CEST)","1887",""
"08.11.2018 11:00 - 08.11.2018 12:00 (CET/CEST)","1936",""
"08.11.2018 12:00 - 08.11.2018 13:00 (CET/CEST)","1843",""
"08.11.2018 13:00 - 08.11.2018 14:00 (CET/CEST)","1943",""
"08.11.2018 14:00 - 08.11.2018 15:00 (CET/CEST)","2135",""
"08.11.2018 15:00 - 08.11.2018 16:00 (CET/CEST)","1982",""
"08.11.2018 16:00 - 08.11.2018 17:00 (CET/CEST)","1928",""
"08.11.2018 17:00 - 08.11.2018 18:00 (CET/CEST)","2109",""
"08.11.2018 18:00 - 08.11.2018 19:00 (CET/CEST)","1863",""
"08.11.2018 19:00 - 08.11.2018 20:00 (CET/CEST)","1892",""
"08.11.2018 20:00 - 08.11.2018 21:00 (CET/CEST)","1605",""
"08.11.2018 21:00 - 08.11.2018 22:00 (CET/CEST)","1204",""
"08.11.2018 22:00 - 08.11.2018 23:00 (CET/CEST)","1074",""
"08.11.2018 23:00 - 09.11.2018 00:00 (CET/CEST)","796",""
"09.11.2018 00:00 - 09.11.2018 01:00 (CET/CEST)","714",""
"09.11.2018 01:00 - 09.11.2018 02:00 (CET/CEST)","669",""
"09.11.2018 02:00 - 09.11.2018 03:00 (CET/CEST)","673",""
"09.11.2018 03:00 - 09.11.2018 04:00 (CET/CEST)","768",""
"09.11.2018 04:00 - 09.11.2018 05:00 (CET/CEST)","678",""
"09.11.2018 05:00 - 09.11.2018 06:00 (CET/CEST)","831",""
"09.11.2018 06:00 - 09.11.2018 07:00 (CET/CEST)","1529",""
"09.11.2018 07:00 - 09.11.2018 08:00 (CET/CEST)","1842",""
"09.11.2018 08:00 - 09.11.2018 09:00 (CET/CEST)","1904",""
"09.11.2018 09:00 - 09.11.2018 10:00 (CET/CEST)","1851",""
"09.11.2018 10:00 - 09.11.2018 11:00 (CET/CEST)","1989",""
"09.11.2018 11:00 - 09.11.2018 12:00 (CET/CEST)","2193",""
"09.11.2018 12:00 - 09.11.2018 13:00 (CET/CEST)","2237",""
"09.11.2018 13:00 - 09.11.2018 14:00 (CET/CEST)","1971",""
"09.11.2018 14:00 - 09.11.2018 15:00 (CET/CEST)","1784",""
"09.11.2018 15:00 - 09.11.2018 16:00 (CET/CEST)","1982",""
"09.11.2018 16:00 - 09.11.2018 17:00 (CET/CEST)","2543",""
"09.11.2018 17:00 - 09.11.2018 18:00 (CET/CEST)","2680",""
"09.11.2018 18:00 - 09.11.2018 19:00 (CET/CEST)","2834",""
"09.11.2018 19:00 - 09.11.2018 20:00 (CET/CEST)","2749",""
"09.11.2018 20:00 - 09.11.2018 21:00 (CET/CEST)","2346",""
"09.11.2018 21:00 - 09.11.2018 22:00 (CET/CEST)","2358",""
"09.11.2018 22:00 - 09.11.2018 23:00 (CET/CEST)","2257",""
"09.11.2018 23:00 - 10.11.2018 00:00 (CET/CEST)","2006",""
"10.11.2018 00:00 - 10.11.2018 01:00 (CET/CEST)","2043",""
"10.11.2018 01:00 - 10.11.2018 02:00 (CET/CEST)","2038",""
"10.11.2018 02:00 - 10.11.2018 03:00 (CET/CEST)","2097",""
"10.11.2018 03:00 - 10.11.2018 04:00 (CET/CEST)","2178",""
"10.11.2018 04:00 - 10.11.2018 05:00 (CET/CEST)","2368",""
"10.11.2018 05:00 - 10.11.2018 06:00 (CET/CEST)","2578",""
"10.11.2018 06:00 - 10.11.2018 07:00 (CET/CEST)","2917",""
"10.11.2018 07:00 - 10.11.2018 08:00 (CET/CEST)","3143",""
"10.11.2018 08:00 - 10.11.2018 09:00 (CET/CEST)","3352",""
"10.11.2018 09:00 - 10.11.2018 10:00 (CET/CEST)","3592",""
"10.11.2018 10:00 - 10.11.2018 11:00 (CET/CEST)","3652",""
"10.11.2018 11:00 - 10.11.2018 12:00 (CET/CEST)","3743",""
"10.11.2018 12:00 - 10.11.2018 13:00 (CET/CEST)","3606",""
"10.11.2018 13:00 - 10.11.2018 14:00 (CET/CEST)","3390",""
"10.11.2018 14:00 - 10.11.2018 15:00 (CET/CEST)","3211",""
"10.11.2018 15:00 - 10.11.2018 16:00 (CET/CEST)","2922",""
"10.11.2018 16:00 - 10.11.2018 17:00 (CET/CEST)","2871",""
"10.11.2018 17:00 - 10.11.2018 18:00 (CET/CEST)","2899",""
"10.11.2018 18:00 - 10.11.2018 19:00 (CET/CEST)","2869",""
"10.11.2018 19:00 - 10.11.2018 20:00 (CET/CEST)","2532",""
"10.11.2018 20:00 - 10.11.2018 21:00 (CET/CEST)","2446",""
"10.11.2018 21:00 - 10.11.2018 22:00 (CET/CEST)","2434",""
"10.11.2018 22:00 - 10.11.2018 23:00 (CET/CEST)","2422",""
"10.11.2018 23:00 - 11.11.2018 00:00 (CET/CEST)","2497",""
"11.11.2018 00:00 - 11.11.2018 01:00 (CET/CEST)","2508",""
"11.11.2018 01:00 - 11.11.2018 02:00 (CET/CEST)","2469",""
"11.11.2018 02:00 - 11.11.2018 03:00 (CET/CEST)","2396",""
"11.11.2018 03:00 - 11.11.2018 04:00 (CET/CEST)","2140",""
"11.11.2018 04:00 - 11.11.2018 05:00 (CET/CEST)","1972",""
"11.11.2018 05:00 - 11.11.2018 06:00 (CET/CEST)","1987",""
"11.11.2018 06:00 - 11.11.2018 07:00 (CET/CEST)","1948",""
"11.11.2018 07:00 - 11.11.2018 08:00 (CET/CEST)","2105",""
"11.11.2018 08:00 - 11.11.2018 09:00 (CET/CEST)","2195",""
"11.11.2018 09:00 - 11.11.2018 10:00 (CET/CEST)","2236",""
"11.11.2018 10:00 - 11.11.2018 11:00 (CET/CEST)","2138",""
"11.11.2018 11:00 - 11.11.2018 12:00 (CET/CEST)","2330",""
"11.11.2018 12:00 - 11.11.2018 13:00 (CET/CEST)","2505",""
"11.11.2018 13:00 - 11.11.2018 14:00 (CET/CEST)","2483",""
"11.11.2018 14:00 - 11.11.2018 15:00 (CET/CEST)","2354",""
"11.11.2018 15:00 - 11.11.2018 16:00 (CET/CEST)","2258",""
"11.11.2018 16:00 - 11.11.2018 17:00 (CET/CEST)","2445",""
"11.11.2018 17:00 - 11.11.2018 18:00 (CET/CEST)","2365",""
"11.11.2018 18:00 - 11.11.2018 19:00 (CET/CEST)","2007",""
"11.11.2018 19:00 - 11.11.2018 20:00 (CET/CEST)","2010",""
"11.11.2018 20:00 - 11.11.2018 21:00 (CET/CEST)","2223",""
"11.11.2018 21:00 - 11.11.2018 22:00 (CET/CEST)","2429",""
"11.11.2018 22:00 - 11.11.2018 23:00 (CET/CEST)","2419",""
"11.11.2018 23:00 - 12.11.2018 00:00 (CET/CEST)","2465",""
"12.11.2018 00:00 - 12.11.2018 01:00 (CET/CEST)","2120",""
"12.11.2018 01:00 - 12.11.2018 02:00 (CET/CEST)","2147",""
"12.11.2018 02:00 - 12.11.2018 03:00 (CET/CEST)","2050",""
"12.11.2018 03:00 - 12.11.2018 04:00 (CET/CEST)","1870",""
"12.11.2018 04:00 - 12.11.2018 05:00 (CET/CEST)","1848",""
"12.11.2018 05:00 - 12.11.2018 06:00 (CET/CEST)","1861",""
"12.11.2018 06:00 - 12.11.2018 07:00 (CET/CEST)","1939",""
"12.11.2018 07:00 - 12.11.2018 08:00 (CET/CEST)","2346",""
"12.11.2018 08:00 - 12.11.2018 09:00 (CET/CEST)","2402",""
"12.11.2018 09:00 - 12.11.2018 10:00 (CET/CEST)","2240",""
"12.11.2018 10:00 - 12.11.2018 11:00 (CET/CEST)","2173",""
"12.11.2018 11:00 - 12.11.2018 12:00 (CET/CEST)","2352",""
"12.11.2018 12:00 - 12.11.2018 13:00 (CET/CEST)","2323",""
"12.11.2018 13:00 - 12.11.2018 14:00 (CET/CEST)","2140",""
"12.11.2018 14:00 - 12.11.2018 15:00 (CET/CEST)","1916",""
"12.11.2018 15:00 - 12.11.2018 16:00 (CET/CEST)","1893",""
"12.11.2018 16:00 - 12.11.2018 17:00 (CET/CEST)","1844",""
"12.11.2018 17:00 - 12.11.2018 18:00 (CET/CEST)","1913",""
"12.11.2018 18:00 - 12.11.2018 19:00 (CET/CEST)","1929",""
"12.11.2018 19:00 - 12.11.2018 20:00 (CET/CEST)","1831",""
"12.11.2018 20:00 - 12.11.2018 21:00 (CET/CEST)","1649",""
"12.11.2018 21:00 - 12.11.2018 22:00 (CET/CEST)","1432",""
"12.11.2018 22:00 - 12.11.2018 23:00 (CET/CEST)","1117",""
"12.11.2018 23:00 - 13.11.2018 00:00 (CET/CEST)","1187",""
"13.11.2018 00:00 - 13.11.2018 01:00 (CET/CEST)","1374",""
"13.11.2018 01:00 - 13.11.2018 02:00 (CET/CEST)","1493",""
"13.11.2018 02:00 - 13.11.2018 03:00 (CET/CEST)","1533",""
"13.11.2018 03:00 - 13.11.2018 04:00 (CET/CEST)","1508",""
"13.11.2018 04:00 - 13.11.2018 05:00 (CET/CEST)","1645",""
"13.11.2018 05:00 - 13.11.2018 06:00 (CET/CEST)","2046",""
"13.11.2018 06:00 - 13.11.2018 07:00 (CET/CEST)","1965",""
"13.11.2018 07:00 - 13.11.2018 08:00 (CET/CEST)","2180",""
"13.11.2018 08:00 - 13.11.2018 09:00 (CET/CEST)","2188",""
"13.11.2018 09:00 - 13.11.2018 10:00 (CET/CEST)","2349",""
"13.11.2018 10:00 - 13.11.2018 11:00 (CET/CEST)","2529",""
"13.11.2018 11:00 - 13.11.2018 12:00 (CET/CEST)","2705",""
"13.11.2018 12:00 - 13.11.2018 13:00 (CET/CEST)","2720",""
"13.11.2018 13:00 - 13.11.2018 14:00 (CET/CEST)","2795",""
"13.11.2018 14:00 - 13.11.2018 15:00 (CET/CEST)","2796",""
"13.11.2018 15:00 - 13.11.2018 16:00 (CET/CEST)","2364",""
"13.11.2018 16:00 - 13.11.2018 17:00 (CET/CEST)","2063",""
"13.11.2018 17:00 - 13.11.2018 18:00 (CET/CEST)","2319",""
"13.11.2018 18:00 - 13.11.2018 19:00 (CET/CEST)","2217",""
"13.11.2018 19:00 - 13.11.2018 20:00 (CET/CEST)","2236",""
"13.11.2018 20:00 - 13.11.2018 21:00 (CET/CEST)","2009",""
"13.11.2018 21:00 - 13.11.2018 22:00 (CET/CEST)","1558",""
"13.11.2018 22:00 - 13.11.2018 23:00 (CET/CEST)","1533",""
"13.11.2018 23:00 - 14.11.2018 00:00 (CET/CEST)","1734",""
"14.11.2018 00:00 - 14.11.2018 01:00 (CET/CEST)","1899",""
"14.11.2018 01:00 - 14.11.2018 02:00 (CET/CEST)","1693",""
"14.11.2018 02:00 - 14.11.2018 03:00 (CET/CEST)","1469",""
"14.11.2018 03:00 - 14.11.2018 04:00 (CET/CEST)","1550",""
"14.11.2018 04:00 - 14.11.2018 05:00 (CET/CEST)","1395",""
"14.11.2018 05:00 - 14.11.2018 06:00 (CET/CEST)","1435",""
"14.11.2018 06:00 - 14.11.2018 07:00 (CET/CEST)","1789",""
"14.11.2018 07:00 - 14.11.2018 08:00 (CET/CEST)","2187",""
"14.11.2018 08:00 - 14.11.2018 09:00 (CET/CEST)","2313",""
"14.11.2018 09:00 - 14.11.2018 10:00 (CET/CEST)","2451",""
"14.11.2018 10:00 - 14.11.2018 11:00 (CET/CEST)","2531",""
"14.11.2018 11:00 - 14.11.2018 12:00 (CET/CEST)","2588",""
"14.11.2018 12:00 - 14.11.2018 13:00 (CET/CEST)","2630",""
"14.11.2018 13:00 - 14.11.2018 14:00 (CET/CEST)","2699",""
"14.11.2018 14:00 - 14.11.2018 15:00 (CET/CEST)","2750",""
"14.11.2018 15:00 - 14.11.2018 16:00 (CET/CEST)","2732",""
"14.11.2018 16:00 - 14.11.2018 17:00 (CET/CEST)","2754",""
"14.11.2018 17:00 - 14.11.2018 18:00 (CET/CEST)","2841",""
"14.11.2018 18:00 - 14.11.2018 19:00 (CET/CEST)","2973",""
"14.11.2018 19:00 - 14.11.2018 20:00 (CET/CEST)","2769",""
"14.11.2018 20:00 - 14.11.2018 21:00 (CET/CEST)","2647",""
"14.11.2018 21:00 - 14.11.2018 22:00 (CET/CEST)","2075",""
"14.11.2018 22:00 - 14.11.2018 23:00 (CET/CEST)","2050",""
"14.11.2018 23:00 - 15.11.2018 00:00 (CET/CEST)","2090",""
"15.11.2018 00:00 - 15.11.2018 01:00 (CET/CEST)","2183",""
"15.11.2018 01:00 - 15.11.2018 02:00 (CET/CEST)","2147",""
"15.11.2018 02:00 - 15.11.2018 03:00 (CET/CEST)","1962",""
"15.11.2018 03:00 - 15.11.2018 04:00 (CET/CEST)","1680",""
