"MTU","Scheduled Generation [MW] (D) - BZN|DK1","Scheduled Consumption [MW] (D) - BZN|DK1"
"24.02.2017 20:00 - 24.02.2017 21:00 (CET/CEST)","3037",""
"24.02.2017 21:00 - 24.02.2017 22:00 (CET/CEST)","2593",""
"24.02.2017 22:00 - 24.02.2017 23:00 (CET/CEST)","2243",""
"24.02.2017 23:00 - 25.02.2017 00:00 (CET/CEST)","2107",""
"25.02.2017 00:00 - 25.02.2017 01:00 (CET/CEST)","2123",""
"25.02.2017 01:00 - 25.02.2017 02:00 (CET/CEST)","1775",""
"25.02.2017 02:00 - 25.02.2017 03:00 (CET/CEST)","1622",""
"25.02.2017 03:00 - 25.02.2017 04:00 (CET/CEST)","1598",""
"25.02.2017 04:00 - 25.02.2017 05:00 (CET/CEST)","1668",""
"25.02.2017 05:00 - 25.02.2017 06:00 (CET/CEST)","1672",""
"25.02.2017 06:00 - 25.02.2017 07:00 (CET/CEST)","1912",""
"25.02.2017 07:00 - 25.02.2017 08:00 (CET/CEST)","1945",""
"25.02.2017 08:00 - 25.02.2017 09:00 (CET/CEST)","2258",""
"25.02.2017 09:00 - 25.02.2017 10:00 (CET/CEST)","2593",""
"25.02.2017 10:00 - 25.02.2017 11:00 (CET/CEST)","2860",""
"25.02.2017 11:00 - 25.02.2017 12:00 (CET/CEST)","3285",""
"25.02.2017 12:00 - 25.02.2017 13:00 (CET/CEST)","3446",""
"25.02.2017 13:00 - 25.02.2017 14:00 (CET/CEST)","3697",""
"25.02.2017 14:00 - 25.02.2017 15:00 (CET/CEST)","3862",""
"25.02.2017 15:00 - 25.02.2017 16:00 (CET/CEST)","4050",""
"25.02.2017 16:00 - 25.02.2017 17:00 (CET/CEST)","4357",""
"25.02.2017 17:00 - 25.02.2017 18:00 (CET/CEST)","4571",""
"25.02.2017 18:00 - 25.02.2017 19:00 (CET/CEST)","4708",""
"25.02.2017 19:00 - 25.02.2017 20:00 (CET/CEST)","4524",""
"25.02.2017 20:00 - 25.02.2017 21:00 (CET/CEST)","4101",""
"25.02.2017 21:00 - 25.02.2017 22:00 (CET/CEST)","3873",""
"25.02.2017 22:00 - 25.02.2017 23:00 (CET/CEST)","3682",""
"25.02.2017 23:00 - 26.02.2017 00:00 (CET/CEST)","3425",""
"26.02.2017 00:00 - 26.02.2017 01:00 (CET/CEST)","3224",""
"26.02.2017 01:00 - 26.02.2017 02:00 (CET/CEST)","2980",""
"26.02.2017 02:00 - 26.02.2017 03:00 (CET/CEST)","2720",""
"26.02.2017 03:00 - 26.02.2017 04:00 (CET/CEST)","2457",""
"26.02.2017 04:00 - 26.02.2017 05:00 (CET/CEST)","2238",""
"26.02.2017 05:00 - 26.02.2017 06:00 (CET/CEST)","2106",""
"26.02.2017 06:00 - 26.02.2017 07:00 (CET/CEST)","2011",""
"26.02.2017 07:00 - 26.02.2017 08:00 (CET/CEST)","1990",""
"26.02.2017 08:00 - 26.02.2017 09:00 (CET/CEST)","2023",""
"26.02.2017 09:00 - 26.02.2017 10:00 (CET/CEST)","2073",""
"26.02.2017 10:00 - 26.02.2017 11:00 (CET/CEST)","2502",""
"26.02.2017 11:00 - 26.02.2017 12:00 (CET/CEST)","2558",""
"26.02.2017 12:00 - 26.02.2017 13:00 (CET/CEST)","2506",""
"26.02.2017 13:00 - 26.02.2017 14:00 (CET/CEST)","2368",""
"26.02.2017 14:00 - 26.02.2017 15:00 (CET/CEST)","2159",""
"26.02.2017 15:00 - 26.02.2017 16:00 (CET/CEST)","2256",""
"26.02.2017 16:00 - 26.02.2017 17:00 (CET/CEST)","2465",""
"26.02.2017 17:00 - 26.02.2017 18:00 (CET/CEST)","2861",""
"26.02.2017 18:00 - 26.02.2017 19:00 (CET/CEST)","2934",""
"26.02.2017 19:00 - 26.02.2017 20:00 (CET/CEST)","2960",""
"26.02.2017 20:00 - 26.02.2017 21:00 (CET/CEST)","2738",""
"26.02.2017 21:00 - 26.02.2017 22:00 (CET/CEST)","2921",""
"26.02.2017 22:00 - 26.02.2017 23:00 (CET/CEST)","2982",""
"26.02.2017 23:00 - 27.02.2017 00:00 (CET/CEST)","2929",""
"27.02.2017 00:00 - 27.02.2017 01:00 (CET/CEST)","3117",""
"27.02.2017 01:00 - 27.02.2017 02:00 (CET/CEST)","3197",""
"27.02.2017 02:00 - 27.02.2017 03:00 (CET/CEST)","3286",""
"27.02.2017 03:00 - 27.02.2017 04:00 (CET/CEST)","3368",""
"27.02.2017 04:00 - 27.02.2017 05:00 (CET/CEST)","3359",""
"27.02.2017 05:00 - 27.02.2017 06:00 (CET/CEST)","3413",""
"27.02.2017 06:00 - 27.02.2017 07:00 (CET/CEST)","3467",""
"27.02.2017 07:00 - 27.02.2017 08:00 (CET/CEST)","3766",""
"27.02.2017 08:00 - 27.02.2017 09:00 (CET/CEST)","3685",""
"27.02.2017 09:00 - 27.02.2017 10:00 (CET/CEST)","3585",""
"27.02.2017 10:00 - 27.02.2017 11:00 (CET/CEST)","3523",""
"27.02.2017 11:00 - 27.02.2017 12:00 (CET/CEST)","3390",""
"27.02.2017 12:00 - 27.02.2017 13:00 (CET/CEST)","2995",""
"27.02.2017 13:00 - 27.02.2017 14:00 (CET/CEST)","2917",""
"27.02.2017 14:00 - 27.02.2017 15:00 (CET/CEST)","2839",""
"27.02.2017 15:00 - 27.02.2017 16:00 (CET/CEST)","2806",""
"27.02.2017 16:00 - 27.02.2017 17:00 (CET/CEST)","3094",""
"27.02.2017 17:00 - 27.02.2017 18:00 (CET/CEST)","3306",""
"27.02.2017 18:00 - 27.02.2017 19:00 (CET/CEST)","3321",""
"27.02.2017 19:00 - 27.02.2017 20:00 (CET/CEST)","3358",""
"27.02.2017 20:00 - 27.02.2017 21:00 (CET/CEST)","3204",""
"27.02.2017 21:00 - 27.02.2017 22:00 (CET/CEST)","3091",""
"27.02.2017 22:00 - 27.02.2017 23:00 (CET/CEST)","3170",""
"27.02.2017 23:00 - 28.02.2017 00:00 (CET/CEST)","3266",""
"28.02.2017 00:00 - 28.02.2017 01:00 (CET/CEST)","3312",""
"28.02.2017 01:00 - 28.02.2017 02:00 (CET/CEST)","3335",""
"28.02.2017 02:00 - 28.02.2017 03:00 (CET/CEST)","3227",""
"28.02.2017 03:00 - 28.02.2017 04:00 (CET/CEST)","3231",""
"28.02.2017 04:00 - 28.02.2017 05:00 (CET/CEST)","3290",""
"28.02.2017 05:00 - 28.02.2017 06:00 (CET/CEST)","3399",""
"28.02.2017 06:00 - 28.02.2017 07:00 (CET/CEST)","3734",""
"28.02.2017 07:00 - 28.02.2017 08:00 (CET/CEST)","4134",""
"28.02.2017 08:00 - 28.02.2017 09:00 (CET/CEST)","4205",""
"28.02.2017 09:00 - 28.02.2017 10:00 (CET/CEST)","4322",""
"28.02.2017 10:00 - 28.02.2017 11:00 (CET/CEST)","4421",""
"28.02.2017 11:00 - 28.02.2017 12:00 (CET/CEST)","4483",""
"28.02.2017 12:00 - 28.02.2017 13:00 (CET/CEST)","3969",""
"28.02.2017 13:00 - 28.02.2017 14:00 (CET/CEST)","4296",""
"28.02.2017 14:00 - 28.02.2017 15:00 (CET/CEST)","4255",""
"28.02.2017 15:00 - 28.02.2017 16:00 (CET/CEST)","4310",""
"28.02.2017 16:00 - 28.02.2017 17:00 (CET/CEST)","4249",""
"28.02.2017 17:00 - 28.02.2017 18:00 (CET/CEST)","4123",""
"28.02.2017 18:00 - 28.02.2017 19:00 (CET/CEST)","4523",""
"28.02.2017 19:00 - 28.02.2017 20:00 (CET/CEST)","4671",""
"28.02.2017 20:00 - 28.02.2017 21:00 (CET/CEST)","4377",""
"28.02.2017 21:00 - 28.02.2017 22:00 (CET/CEST)","4452",""
"28.02.2017 22:00 - 28.02.2017 23:00 (CET/CEST)","4422",""
"28.02.2017 23:00 - 01.03.2017 00:00 (CET/CEST)","4511",""
"01.03.2017 00:00 - 01.03.2017 01:00 (CET/CEST)","4164",""
"01.03.2017 01:00 - 01.03.2017 02:00 (CET/CEST)","4032",""
"01.03.2017 02:00 - 01.03.2017 03:00 (CET/CEST)","3913",""
"01.03.2017 03:00 - 01.03.2017 04:00 (CET/CEST)","3938",""
"01.03.2017 04:00 - 01.03.2017 05:00 (CET/CEST)","3871",""
"01.03.2017 05:00 - 01.03.2017 06:00 (CET/CEST)","3807",""
"01.03.2017 06:00 - 01.03.2017 07:00 (CET/CEST)","3829",""
"01.03.2017 07:00 - 01.03.2017 08:00 (CET/CEST)","4249",""
"01.03.2017 08:00 - 01.03.2017 09:00 (CET/CEST)","4490",""
"01.03.2017 09:00 - 01.03.2017 10:00 (CET/CEST)","4594",""
"01.03.2017 10:00 - 01.03.2017 11:00 (CET/CEST)","4631",""
"01.03.2017 11:00 - 01.03.2017 12:00 (CET/CEST)","4506",""
"01.03.2017 12:00 - 01.03.2017 13:00 (CET/CEST)","4264",""
"01.03.2017 13:00 - 01.03.2017 14:00 (CET/CEST)","4125",""
"01.03.2017 14:00 - 01.03.2017 15:00 (CET/CEST)","4156",""
"01.03.2017 15:00 - 01.03.2017 16:00 (CET/CEST)","3964",""
"01.03.2017 16:00 - 01.03.2017 17:00 (CET/CEST)","3814",""
"01.03.2017 17:00 - 01.03.2017 18:00 (CET/CEST)","3591",""
"01.03.2017 18:00 - 01.03.2017 19:00 (CET/CEST)","3348",""
"01.03.2017 19:00 - 01.03.2017 20:00 (CET/CEST)","3058",""
"01.03.2017 20:00 - 01.03.2017 21:00 (CET/CEST)","2680",""
"01.03.2017 21:00 - 01.03.2017 22:00 (CET/CEST)","2513",""
"01.03.2017 22:00 - 01.03.2017 23:00 (CET/CEST)","2300",""
"01.03.2017 23:00 - 02.03.2017 00:00 (CET/CEST)","2297",""
"02.03.2017 00:00 - 02.03.2017 01:00 (CET/CEST)","2074",""
"02.03.2017 01:00 - 02.03.2017 02:00 (CET/CEST)","2091",""
"02.03.2017 02:00 - 02.03.2017 03:00 (CET/CEST)","1951",""
"02.03.2017 03:00 - 02.03.2017 04:00 (CET/CEST)","1873",""
"02.03.2017 04:00 - 02.03.2017 05:00 (CET/CEST)","1819",""
"02.03.2017 05:00 - 02.03.2017 06:00 (CET/CEST)","1870",""
"02.03.2017 06:00 - 02.03.2017 07:00 (CET/CEST)","2280",""
"02.03.2017 07:00 - 02.03.2017 08:00 (CET/CEST)","2526",""
"02.03.2017 08:00 - 02.03.2017 09:00 (CET/CEST)","2655",""
"02.03.2017 09:00 - 02.03.2017 10:00 (CET/CEST)","2440",""
"02.03.2017 10:00 - 02.03.2017 11:00 (CET/CEST)","2506",""
"02.03.2017 11:00 - 02.03.2017 12:00 (CET/CEST)","2881",""
"02.03.2017 12:00 - 02.03.2017 13:00 (CET/CEST)","3043",""
"02.03.2017 13:00 - 02.03.2017 14:00 (CET/CEST)","3205",""
"02.03.2017 14:00 - 02.03.2017 15:00 (CET/CEST)","3231",""
"02.03.2017 15:00 - 02.03.2017 16:00 (CET/CEST)","3340",""
"02.03.2017 16:00 - 02.03.2017 17:00 (CET/CEST)","3186",""
"02.03.2017 17:00 - 02.03.2017 18:00 (CET/CEST)","3431",""
"02.03.2017 18:00 - 02.03.2017 19:00 (CET/CEST)","3549",""
"02.03.2017 19:00 - 02.03.2017 20:00 (CET/CEST)","3740",""
"02.03.2017 20:00 - 02.03.2017 21:00 (CET/CEST)","3567",""
"02.03.2017 21:00 - 02.03.2017 22:00 (CET/CEST)","3473",""
"02.03.2017 22:00 - 02.03.2017 23:00 (CET/CEST)","3271",""
"02.03.2017 23:00 - 03.03.2017 00:00 (CET/CEST)","3286",""
"03.03.2017 00:00 - 03.03.2017 01:00 (CET/CEST)","3341",""
"03.03.2017 01:00 - 03.03.2017 02:00 (CET/CEST)","3293",""
"03.03.2017 02:00 - 03.03.2017 03:00 (CET/CEST)","3240",""
"03.03.2017 03:00 - 03.03.2017 04:00 (CET/CEST)","3197",""
"03.03.2017 04:00 - 03.03.2017 05:00 (CET/CEST)","3175",""
"03.03.2017 05:00 - 03.03.2017 06:00 (CET/CEST)","3192",""
"03.03.2017 06:00 - 03.03.2017 07:00 (CET/CEST)","3362",""
"03.03.2017 07:00 - 03.03.2017 08:00 (CET/CEST)","3577",""
"03.03.2017 08:00 - 03.03.2017 09:00 (CET/CEST)","3730",""
"03.03.2017 09:00 - 03.03.2017 10:00 (CET/CEST)","3895",""
"03.03.2017 10:00 - 03.03.2017 11:00 (CET/CEST)","3991",""
"03.03.2017 11:00 - 03.03.2017 12:00 (CET/CEST)","4022",""
"03.03.2017 12:00 - 03.03.2017 13:00 (CET/CEST)","3709",""
"03.03.2017 13:00 - 03.03.2017 14:00 (CET/CEST)","3534",""
"03.03.2017 14:00 - 03.03.2017 15:00 (CET/CEST)","3183",""
"03.03.2017 15:00 - 03.03.2017 16:00 (CET/CEST)","2853",""
"03.03.2017 16:00 - 03.03.2017 17:00 (CET/CEST)","2631",""
"03.03.2017 17:00 - 03.03.2017 18:00 (CET/CEST)","2818",""
"03.03.2017 18:00 - 03.03.2017 19:00 (CET/CEST)","2688",""
"03.03.2017 19:00 - 03.03.2017 20:00 (CET/CEST)","2505",""
"03.03.2017 20:00 - 03.03.2017 21:00 (CET/CEST)","2153",""
"03.03.2017 21:00 - 03.03.2017 22:00 (CET/CEST)","1968",""
"03.03.2017 22:00 - 03.03.2017 23:00 (CET/CEST)","1910",""
"03.03.2017 23:00 - 04.03.2017 00:00 (CET/CEST)","1675",""
"04.03.2017 00:00 - 04.03.2017 01:00 (CET/CEST)","1435",""
"04.03.2017 01:00 - 04.03.2017 02:00 (CET/CEST)","1453",""
"04.03.2017 02:00 - 04.03.2017 03:00 (CET/CEST)","1440",""
"04.03.2017 03:00 - 04.03.2017 04:00 (CET/CEST)","1592",""
"04.03.2017 04:00 - 04.03.2017 05:00 (CET/CEST)","1809",""
"04.03.2017 05:00 - 04.03.2017 06:00 (CET/CEST)","2101",""
"04.03.2017 06:00 - 04.03.2017 07:00 (CET/CEST)","2351",""
"04.03.2017 07:00 - 04.03.2017 08:00 (CET/CEST)","2531",""
"04.03.2017 08:00 - 04.03.2017 09:00 (CET/CEST)","2828",""
"04.03.2017 09:00 - 04.03.2017 10:00 (CET/CEST)","3049",""
"04.03.2017 10:00 - 04.03.2017 11:00 (CET/CEST)","3242",""
"04.03.2017 11:00 - 04.03.2017 12:00 (CET/CEST)","3407",""
"04.03.2017 12:00 - 04.03.2017 13:00 (CET/CEST)","3516",""
"04.03.2017 13:00 - 04.03.2017 14:00 (CET/CEST)","3492",""
"04.03.2017 14:00 - 04.03.2017 15:00 (CET/CEST)","3393",""
"04.03.2017 15:00 - 04.03.2017 16:00 (CET/CEST)","3418",""
"04.03.2017 16:00 - 04.03.2017 17:00 (CET/CEST)","3376",""
"04.03.2017 17:00 - 04.03.2017 18:00 (CET/CEST)","3562",""
"04.03.2017 18:00 - 04.03.2017 19:00 (CET/CEST)","3654",""
"04.03.2017 19:00 - 04.03.2017 20:00 (CET/CEST)","3456",""
"04.03.2017 20:00 - 04.03.2017 21:00 (CET/CEST)","3190",""
"04.03.2017 21:00 - 04.03.2017 22:00 (CET/CEST)","3078",""
"04.03.2017 22:00 - 04.03.2017 23:00 (CET/CEST)","2908",""
"04.03.2017 23:00 - 05.03.2017 00:00 (CET/CEST)","2906",""
"05.03.2017 00:00 - 05.03.2017 01:00 (CET/CEST)","3086",""
"05.03.2017 01:00 - 05.03.2017 02:00 (CET/CEST)","2925",""
"05.03.2017 02:00 - 05.03.2017 03:00 (CET/CEST)","2904",""
"05.03.2017 03:00 - 05.03.2017 04:00 (CET/CEST)","2951",""
"05.03.2017 04:00 - 05.03.2017 05:00 (CET/CEST)","3015",""
"05.03.2017 05:00 - 05.03.2017 06:00 (CET/CEST)","3183",""
"05.03.2017 06:00 - 05.03.2017 07:00 (CET/CEST)","3351",""
"05.03.2017 07:00 - 05.03.2017 08:00 (CET/CEST)","3238",""
"05.03.2017 08:00 - 05.03.2017 09:00 (CET/CEST)","3252",""
"05.03.2017 09:00 - 05.03.2017 10:00 (CET/CEST)","3224",""
"05.03.2017 10:00 - 05.03.2017 11:00 (CET/CEST)","3176",""
"05.03.2017 11:00 - 05.03.2017 12:00 (CET/CEST)","2921",""
"05.03.2017 12:00 - 05.03.2017 13:00 (CET/CEST)","2783",""
"05.03.2017 13:00 - 05.03.2017 14:00 (CET/CEST)","2694",""
"05.03.2017 14:00 - 05.03.2017 15:00 (CET/CEST)","2651",""
"05.03.2017 15:00 - 05.03.2017 16:00 (CET/CEST)","2540",""
"05.03.2017 16:00 - 05.03.2017 17:00 (CET/CEST)","2577",""
"05.03.2017 17:00 - 05.03.2017 18:00 (CET/CEST)","2707",""
"05.03.2017 18:00 - 05.03.2017 19:00 (CET/CEST)","2633",""
"05.03.2017 19:00 - 05.03.2017 20:00 (CET/CEST)","2510",""
"05.03.2017 20:00 - 05.03.2017 21:00 (CET/CEST)","2578",""
"05.03.2017 21:00 - 05.03.2017 22:00 (CET/CEST)","2681",""
"05.03.2017 22:00 - 05.03.2017 23:00 (CET/CEST)","2569",""
"05.03.2017 23:00 - 06.03.2017 00:00 (CET/CEST)","2709",""
"06.03.2017 00:00 - 06.03.2017 01:00 (CET/CEST)","2826",""
"06.03.2017 01:00 - 06.03.2017 02:00 (CET/CEST)","2903",""
"06.03.2017 02:00 - 06.03.2017 03:00 (CET/CEST)","2919",""
"06.03.2017 03:00 - 06.03.2017 04:00 (CET/CEST)","2937",""
"06.03.2017 04:00 - 06.03.2017 05:00 (CET/CEST)","3112",""
"06.03.2017 05:00 - 06.03.2017 06:00 (CET/CEST)","3410",""
"06.03.2017 06:00 - 06.03.2017 07:00 (CET/CEST)","4014",""
"06.03.2017 07:00 - 06.03.2017 08:00 (CET/CEST)","4289",""
"06.03.2017 08:00 - 06.03.2017 09:00 (CET/CEST)","4552",""
"06.03.2017 09:00 - 06.03.2017 10:00 (CET/CEST)","4548",""
"06.03.2017 10:00 - 06.03.2017 11:00 (CET/CEST)","4227",""
"06.03.2017 11:00 - 06.03.2017 12:00 (CET/CEST)","4233",""
"06.03.2017 12:00 - 06.03.2017 13:00 (CET/CEST)","4180",""
"06.03.2017 13:00 - 06.03.2017 14:00 (CET/CEST)","4257",""
"06.03.2017 14:00 - 06.03.2017 15:00 (CET/CEST)","4066",""
"06.03.2017 15:00 - 06.03.2017 16:00 (CET/CEST)","4003",""
"06.03.2017 16:00 - 06.03.2017 17:00 (CET/CEST)","3940",""
"06.03.2017 17:00 - 06.03.2017 18:00 (CET/CEST)","3859",""
"06.03.2017 18:00 - 06.03.2017 19:00 (CET/CEST)","3828",""
"06.03.2017 19:00 - 06.03.2017 20:00 (CET/CEST)","3582",""
"06.03.2017 20:00 - 06.03.2017 21:00 (CET/CEST)","3530",""
"06.03.2017 21:00 - 06.03.2017 22:00 (CET/CEST)","3493",""
"06.03.2017 22:00 - 06.03.2017 23:00 (CET/CEST)","3296",""
"06.03.2017 23:00 - 07.03.2017 00:00 (CET/CEST)","3196",""
"07.03.2017 00:00 - 07.03.2017 01:00 (CET/CEST)","3061",""
"07.03.2017 01:00 - 07.03.2017 02:00 (CET/CEST)","2875",""
"07.03.2017 02:00 - 07.03.2017 03:00 (CET/CEST)","2538",""
"07.03.2017 03:00 - 07.03.2017 04:00 (CET/CEST)","2386",""
"07.03.2017 04:00 - 07.03.2017 05:00 (CET/CEST)","2577",""
"07.03.2017 05:00 - 07.03.2017 06:00 (CET/CEST)","2705",""
"07.03.2017 06:00 - 07.03.2017 07:00 (CET/CEST)","3020",""
"07.03.2017 07:00 - 07.03.2017 08:00 (CET/CEST)","3536",""
"07.03.2017 08:00 - 07.03.2017 09:00 (CET/CEST)","3706",""
"07.03.2017 09:00 - 07.03.2017 10:00 (CET/CEST)","3647",""
"07.03.2017 10:00 - 07.03.2017 11:00 (CET/CEST)","3520",""
"07.03.2017 11:00 - 07.03.2017 12:00 (CET/CEST)","3238",""
"07.03.2017 12:00 - 07.03.2017 13:00 (CET/CEST)","3063",""
"07.03.2017 13:00 - 07.03.2017 14:00 (CET/CEST)","3026",""
"07.03.2017 14:00 - 07.03.2017 15:00 (CET/CEST)","2845",""
"07.03.2017 15:00 - 07.03.2017 16:00 (CET/CEST)","2772",""
"07.03.2017 16:00 - 07.03.2017 17:00 (CET/CEST)","2786",""
"07.03.2017 17:00 - 07.03.2017 18:00 (CET/CEST)","2847",""
"07.03.2017 18:00 - 07.03.2017 19:00 (CET/CEST)","2905",""
"07.03.2017 19:00 - 07.03.2017 20:00 (CET/CEST)","2865",""
"07.03.2017 20:00 - 07.03.2017 21:00 (CET/CEST)","2518",""
"07.03.2017 21:00 - 07.03.2017 22:00 (CET/CEST)","2320",""
"07.03.2017 22:00 - 07.03.2017 23:00 (CET/CEST)","2009",""
"07.03.2017 23:00 - 08.03.2017 00:00 (CET/CEST)","1956",""
"08.03.2017 00:00 - 08.03.2017 01:00 (CET/CEST)","1821",""
"08.03.2017 01:00 - 08.03.2017 02:00 (CET/CEST)","1742",""
"08.03.2017 02:00 - 08.03.2017 03:00 (CET/CEST)","1788",""
"08.03.2017 03:00 - 08.03.2017 04:00 (CET/CEST)","1812",""
"08.03.2017 04:00 - 08.03.2017 05:00 (CET/CEST)","1832",""
"08.03.2017 05:00 - 08.03.2017 06:00 (CET/CEST)","1986",""
"08.03.2017 06:00 - 08.03.2017 07:00 (CET/CEST)","2497",""
"08.03.2017 07:00 - 08.03.2017 08:00 (CET/CEST)","3278",""
"08.03.2017 08:00 - 08.03.2017 09:00 (CET/CEST)","3361",""
"08.03.2017 09:00 - 08.03.2017 10:00 (CET/CEST)","3455",""
"08.03.2017 10:00 - 08.03.2017 11:00 (CET/CEST)","3302",""
"08.03.2017 11:00 - 08.03.2017 12:00 (CET/CEST)","3534",""
"08.03.2017 12:00 - 08.03.2017 13:00 (CET/CEST)","3430",""
"08.03.2017 13:00 - 08.03.2017 14:00 (CET/CEST)","3454",""
"08.03.2017 14:00 - 08.03.2017 15:00 (CET/CEST)","3497",""
"08.03.2017 15:00 - 08.03.2017 16:00 (CET/CEST)","3567",""
"08.03.2017 16:00 - 08.03.2017 17:00 (CET/CEST)","3753",""
"08.03.2017 17:00 - 08.03.2017 18:00 (CET/CEST)","3926",""
"08.03.2017 18:00 - 08.03.2017 19:00 (CET/CEST)","4038",""
"08.03.2017 19:00 - 08.03.2017 20:00 (CET/CEST)","3855",""
"08.03.2017 20:00 - 08.03.2017 21:00 (CET/CEST)","3529",""
"08.03.2017 21:00 - 08.03.2017 22:00 (CET/CEST)","3312",""
"08.03.2017 22:00 - 08.03.2017 23:00 (CET/CEST)","3027",""
"08.03.2017 23:00 - 09.03.2017 00:00 (CET/CEST)","2766",""
"09.03.2017 00:00 - 09.03.2017 01:00 (CET/CEST)","2633",""
"09.03.2017 01:00 - 09.03.2017 02:00 (CET/CEST)","2619",""
"09.03.2017 02:00 - 09.03.2017 03:00 (CET/CEST)","2615",""
"09.03.2017 03:00 - 09.03.2017 04:00 (CET/CEST)","2610",""
"09.03.2017 04:00 - 09.03.2017 05:00 (CET/CEST)","2573",""
"09.03.2017 05:00 - 09.03.2017 06:00 (CET/CEST)","2864",""
"09.03.2017 06:00 - 09.03.2017 07:00 (CET/CEST)","2917",""
"09.03.2017 07:00 - 09.03.2017 08:00 (CET/CEST)","2977",""
"09.03.2017 08:00 - 09.03.2017 09:00 (CET/CEST)","2913",""
"09.03.2017 09:00 - 09.03.2017 10:00 (CET/CEST)","3107",""
"09.03.2017 10:00 - 09.03.2017 11:00 (CET/CEST)","3269",""
"09.03.2017 11:00 - 09.03.2017 12:00 (CET/CEST)","3110",""
"09.03.2017 12:00 - 09.03.2017 13:00 (CET/CEST)","3036",""
"09.03.2017 13:00 - 09.03.2017 14:00 (CET/CEST)","2841",""
"09.03.2017 14:00 - 09.03.2017 15:00 (CET/CEST)","2832",""
"09.03.2017 15:00 - 09.03.2017 16:00 (CET/CEST)","2645",""
"09.03.2017 16:00 - 09.03.2017 17:00 (CET/CEST)","2420",""
"09.03.2017 17:00 - 09.03.2017 18:00 (CET/CEST)","2565",""
"09.03.2017 18:00 - 09.03.2017 19:00 (CET/CEST)","2738",""
"09.03.2017 19:00 - 09.03.2017 20:00 (CET/CEST)","2799",""
"09.03.2017 20:00 - 09.03.2017 21:00 (CET/CEST)","2893",""
"09.03.2017 21:00 - 09.03.2017 22:00 (CET/CEST)","3068",""
"09.03.2017 22:00 - 09.03.2017 23:00 (CET/CEST)","3087",""
"09.03.2017 23:00 - 10.03.2017 00:00 (CET/CEST)","3070",""
"10.03.2017 00:00 - 10.03.2017 01:00 (CET/CEST)","2995",""
"10.03.2017 01:00 - 10.03.2017 02:00 (CET/CEST)","3055",""
"10.03.2017 02:00 - 10.03.2017 03:00 (CET/CEST)","3095",""
"10.03.2017 03:00 - 10.03.2017 04:00 (CET/CEST)","3138",""
"10.03.2017 04:00 - 10.03.2017 05:00 (CET/CEST)","3228",""
"10.03.2017 05:00 - 10.03.2017 06:00 (CET/CEST)","3335",""
"10.03.2017 06:00 - 10.03.2017 07:00 (CET/CEST)","3628",""
"10.03.2017 07:00 - 10.03.2017 08:00 (CET/CEST)","3677",""
"10.03.2017 08:00 - 10.03.2017 09:00 (CET/CEST)","3607",""
"10.03.2017 09:00 - 10.03.2017 10:00 (CET/CEST)","3651",""
"10.03.2017 10:00 - 10.03.2017 11:00 (CET/CEST)","3568",""
"10.03.2017 11:00 - 10.03.2017 12:00 (CET/CEST)","3426",""
"10.03.2017 12:00 - 10.03.2017 13:00 (CET/CEST)","3231",""
"10.03.2017 13:00 - 10.03.2017 14:00 (CET/CEST)","3002",""
"10.03.2017 14:00 - 10.03.2017 15:00 (CET/CEST)","2749",""
"10.03.2017 15:00 - 10.03.2017 16:00 (CET/CEST)","2656",""
"10.03.2017 16:00 - 10.03.2017 17:00 (CET/CEST)","2436",""
"10.03.2017 17:00 - 10.03.2017 18:00 (CET/CEST)","2257",""
"10.03.2017 18:00 - 10.03.2017 19:00 (CET/CEST)","2385",""
"10.03.2017 19:00 - 10.03.2017 20:00 (CET/CEST)","2067",""
"10.03.2017 20:00 - 10.03.2017 21:00 (CET/CEST)","1844",""
"10.03.2017 21:00 - 10.03.2017 22:00 (CET/CEST)","1769",""
"10.03.2017 22:00 - 10.03.2017 23:00 (CET/CEST)","1689",""
"10.03.2017 23:00 - 11.03.2017 00:00 (CET/CEST)","1598",""
"11.03.2017 00:00 - 11.03.2017 01:00 (CET/CEST)","1352",""
"11.03.2017 01:00 - 11.03.2017 02:00 (CET/CEST)","1263",""
"11.03.2017 02:00 - 11.03.2017 03:00 (CET/CEST)","1221",""
"11.03.2017 03:00 - 11.03.2017 04:00 (CET/CEST)","1233",""
"11.03.2017 04:00 - 11.03.2017 05:00 (CET/CEST)","1206",""
"11.03.2017 05:00 - 11.03.2017 06:00 (CET/CEST)","1235",""
"11.03.2017 06:00 - 11.03.2017 07:00 (CET/CEST)","1536",""
"11.03.2017 07:00 - 11.03.2017 08:00 (CET/CEST)","1623",""
"11.03.2017 08:00 - 11.03.2017 09:00 (CET/CEST)","1815",""
"11.03.2017 09:00 - 11.03.2017 10:00 (CET/CEST)","1982",""
"11.03.2017 10:00 - 11.03.2017 11:00 (CET/CEST)","2042",""
"11.03.2017 11:00 - 11.03.2017 12:00 (CET/CEST)","1982",""
"11.03.2017 12:00 - 11.03.2017 13:00 (CET/CEST)","1795",""
"11.03.2017 13:00 - 11.03.2017 14:00 (CET/CEST)","1647",""
"11.03.2017 14:00 - 11.03.2017 15:00 (CET/CEST)","1609",""
"11.03.2017 15:00 - 11.03.2017 16:00 (CET/CEST)","1566",""
"11.03.2017 16:00 - 11.03.2017 17:00 (CET/CEST)","1795",""
